lsoa_zone_id,msoa_zone_id,lsoa_to_msoa,msoa_to_lsoa
E01015100,E02003138,1,0.128661658
E01015101,E02003137,1,0.212168948
E01015102,E02003132,1,0.142575901
E01015103,E02003138,1,0.108786225
E01015104,E02003132,1,0.112174488
E01015105,E02003138,1,0.111661297
E01015106,E02003134,1,0.323212796
E01015107,E02003139,1,0.24809935
E01015108,E02003143,1,0.192647048
E01015109,E02003143,1,0.165899728
E01015110,E02003139,1,0.229122347
E01015111,E02003139,1,0.180708574
E01015112,E02003140,1,0.31680496
E01015113,E02003140,1,0.299075454
E01015114,E02003140,1,0.161750428
E01015115,E02003143,1,0.264339631
E01015116,E02003143,1,0.160197313
E01015117,E02003143,1,0.21691628
E01015118,E02003140,1,0.137559666
E01015119,E02003139,1,0.342069728
E01015120,E02003136,1,0.417669764
E01015121,E02003136,1,0.128092159
E01015122,E02003140,1,0.084809492
E01015123,E02003136,1,0.121785239
E01015124,E02003136,1,0.167301958
E01015125,E02003136,1,0.16515088
E01015126,E02003151,1,0.088349408
E01015127,E02003151,1,0.080647468
E01015128,E02003153,1,0.18071784
E01015129,E02003153,1,0.141971262
E01015130,E02003153,1,0.320672229
E01015131,E02003151,1,0.576491804
E01015132,E02003151,1,0.139211974
E01015133,E02003151,1,0.115299346
E01015134,E02003153,1,0.181655627
E01015135,E02003152,1,0.535307817
E01015136,E02003152,1,0.059585832
E01015137,E02003152,1,0.063605123
E01015138,E02003152,1,0.105358451
E01015139,E02003152,1,0.154081596
E01015140,E02003153,1,0.174983042
E01015141,E02003152,1,0.082061181
E01015142,E02003130,1,0.202538545
E01015143,E02003130,1,0.130864016
E01015144,E02003130,1,0.111709523
E01015145,E02003135,1,0.293208286
E01015146,E02003130,1,0.148688492
E01015147,E02003127,1,0.126107162
E01015148,E02003127,1,0.329822389
E01015149,E02003130,1,0.107704947
E01015150,E02003130,1,0.156540538
E01015151,E02003150,1,0.082537145
E01015152,E02003148,1,0.20464951
E01015153,E02003150,1,0.102447716
E01015155,E02003150,1,0.106197375
E01015156,E02003148,1,0.361631949
E01015157,E02003150,1,0.264412543
E01015158,E02003150,1,0.260914003
E01015159,E02003123,1,0.193510589
E01015160,E02003122,1,0.1378524
E01015161,E02003123,1,0.108150125
E01015162,E02003123,1,0.128833591
E01015163,E02003124,1,0.291200377
E01015164,E02003122,1,0.152574959
E01015165,E02003124,1,0.192452516
E01015166,E02003123,1,0.325050363
E01015167,E02003141,1,0.189899908
E01015168,E02003141,1,0.254309701
E01015169,E02003145,1,0.246689251
E01015170,E02003145,1,0.275342473
E01015171,E02003141,1,0.24904916
E01015172,E02003150,1,0.183491218
E01015173,E02003145,1,0.297096325
E01015174,E02003145,1,0.180871951
E01015175,E02003146,1,0.176347944
E01015176,E02003142,1,0.127587888
